mobiles,prices,currency,new_used,web
"Sony Xperia XZ1 Dual Sim - 64 GB, 4GB RAM, 4G LTE, Moonlight Blue",5550.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
iPhone 8 64GB Silver,14899.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"ILA C1 Dual Sim - 8GB, 1GB RAM, 4G LTE, Blue",1025.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"VIWA X6 Dual SIM - 16GB, 2GB RAM, 4G LTE, Gold",1599.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"HTC Desire 12 Dual SIM - 32GB, 3GB RAM, 4G LTE, Gold",2399.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"Infinix s3x x622 Dual Sim - 32GB, 3GB RAM, 4G LTE, Blue",3099.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"Wiko View XL, M1790, Dual SIM, 32G, Gold",4199.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"OnePlus 6 Dual Sim - 256 GB, 8GB RAM, 4G LTE, Midnight Black",13222.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"VIWA I6 - 4.0"" Dual SIM Mobile Phone - blue",635.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"Xtouch K3 - 16GB, 1GB Ram, 3G , Gold",1059.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"IKU K1 Dual-SIM , 16GB 1GB Ram 4G , White",1379.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"iQ&T G4 - Dual SIM, 4G LTE, 16 GB Smart Phone - Blue",1733.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
Tecno CX Gold,2222.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
Tecno Phantom 6 Grey,2799.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"Huawei Honor 6X Dual SIM - 32 GB, 3GB RAM, 4G LTE, WiFi, Silver",3666.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"Sony Xperia XZ Dual Sim - 64 GB, Ram 3 GB, 4G LTE, Platinum",6750.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"Samsung Galaxy S10 Dual Sim - 128GB, 8GB, 4G LTE, Prism Black",16419.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"OneClick C1 Dual SIM Mobile Phone - 4GB, 512MB RAM, 3G, Black",766.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"Wiko Freddy Dual SIM - 8GB, 1GB RAM, 4G LTE, Pure white",1239.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"ILA R1 Dual SIM - 16GB, 2GB RAM, 4G LTE, Blue",1649.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
Samsung Galaxy Grand Prime Pro (2018) - 5.0-inch Dual SIM 16GB Mobile Phone - Blue,2065.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
Infinix X573 Hot S3 - 5.7-inch 32GB Mobile Phone - Topaz Blue,3085.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"Nokia 6 Dual SIM, 32GB, Black",3800.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"Apple iPhone 7 with FaceTime - 32GB, 4G LTE, Gold",9899.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"Apple iPhone Xs With FaceTime - 64GB, 4G LTE, Silver",20293.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
S2tel G8 - Dual Sim-  Orange,195.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
iBRIT 2.4 inch Dual SIM Mobile Phone - Red,349.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
Alcatel 2008 with charging dock,599.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"Hisense-U601s,Dual Sim,1GBRAM-8GBROM,Camera 2MP",725.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
