mobiles,prices,currency,new_used,web
"Motorola Moto C Plus Dual SIM - 16GB, 2GB RAM, 4G LTE, Fine Gold",1750,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Nokia 2.1 Dual SIM - 8GB, 1GB RAM, 4G LTE, Blue/Silver",1529,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Samsung Galaxy S8+ - 64GB, 4G LTE, Maple Gold",10299,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"HUAWEI MATE 20 Dual Sim - 128GB, 4G LTE, BLACK",12000,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Huawei Nova 3i Dual SIM - 128GB, 4GB RAM, 4G LTE, Iris Purple",5555,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Sony Xperia L2 Dual SIM - 32GB, 3GB RAM, 4G LTE, Black",2999,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Sony Xperia XA1 Ultra Dual SIM - 32GB, 4GB RAM, 4G LTE, Black",3550,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"HTC10Evo- 32GB, 3GB RAM, 4G LTE, Gold",3355,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"HTC One X9 Dual Sim - 32GB, 4G LTE, Opal Silver",5200,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"LG V10 - 64GB, 4GB RAM, 4G LTE, Space Black",5500,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Sony Xperia XA1 Plus Dual Sim - 32GB, 4GB RAM, 4G LTE - Gold",3550,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Apple iPhone 6S Plus with FaceTime - 128GB, 4G LTE, Rose Gold",10900,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Apple iPhone 6 with FaceTime - 32GB, 4G LTE, Space Gray",6999,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"OnePlus 6 Dual Sim - 128GB, 8GB RAM, 4G LTE, Midnight Black",10999,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Honor 7C Dual SIM – 32GB, 3GB RAM, 4G LTE, Blue",3333,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Xiaomi Mi A2 Dual SIM - 32GB, 4GB RAM, 4G LTE, Gold – International Version",4275,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Infinix Zero3 X552 Dual Sim - 16GB, 4G LTE, Luxurious Gold",2150,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Sony Xperia XZ Premium Dual SIM - 64GB, 4GB RAM, 4G LTE, Deepsea Black",6666,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"HTC U Play Dual SIM - 64GB, 4GB RAM, 4G LTE, Brilliant Black",3199,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Nokia 3310 2017 Dual SIM - 16MB, 2G, 2 MP, Yellow",875,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Samsung Grand Prime Plus Dual Sim - 8GB, 1.5GB RAM, 4G LTE, Gold",1850,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Lenovo K320T Dual SIM - 16GB, 2GB RAM, 4G LTE, Black",1899,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Apple iPhone SE with FaceTime - 32GB, 4G LTE, Gold",5219,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Samsung Galaxy J7 Prime Dual Sim - 16GB, 3GB, 4G LTE, Black",3140,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Sony Xperia X Dual SIM - 64 GB, 3GB, 4G LTE, WiFi, White",3333,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"HTC U12+ Dual SIM - 128GB, 6GB RAM, 4G LTE, Ceramic Black",10990,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Honor 8C Dual Sim - 32GB, 3G RAM, 4G LTE, Blue",3499,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"LG K10 2017 Dual SIM - 16GB, 2GB RAM, 4G LTE, Gold",1777,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Samsung Galaxy J6 Plus Dual Sim - 32GB, 4G LTE, Black",2849,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Sony Xperia L1 Dual SIM - 16GB, 2GB RAM, 4G LTE, White",2399,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
Lava P181 Dual Sim GSM With Powerful Battery For non-Stop Action - Black,320,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Alcatel 3C 5026 Dual SIM - 16GB, 1GB RAM, 3G, Black",1505,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Huawei Y3 2017 Dual SIM -  8GB, 1GB RAM, 3G, Grey",1575,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"OnePlus 6T Dual Sim - 128GB, 6GB RAM, 4G LTE, Mirror Black",11099,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Xiaomi Mi A2 Dual SIM - 32GB, 4GB RAM, 4G LTE, Black – International Version",4299,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Samsung Galaxy S8+ - 64GB, 4G LTE, Coral Blue",10599,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Samsung Galaxy S8 Dual Sim - 64GB, 4G LTE, Coral Blue",8555,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Lenovo K8 Note Dual Sim - 64GB, 4GB RAM, 4G LTE, Fine Gold",2899,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Apple iPhone XR with Face Time - 64GB, 4G LTE, Red",16499,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Nokia 8 Dual SIM - 64GB, 4GB RAM, 4G LTE, Tempered Blue",5999,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Sony Xperia XZ Premium Dual SIM - 64GB, 4GB RAM, 4G LTE, Luminous Chrome",6666,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Xiaomi Mi Mix 2 Dual SIM - 64GB, 6GB RAM, 4G LTE, Black - International Version",7999,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Samsung Galaxy Note 9 Dual SIM - 128GB, 6GB RAM, 4G LTE, Lavender Purple",13998,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
