,Grouping,Span,Mat,Runs,HS,Bat Av,100,Wkts,BBI,Bowl Av,5,Ct,St,Ave Diff
137,5th match in series,2009-2019,24,525,107*,27.63,1,-,-,-,-,12,0,-
138,6th match in series,2009-2014,3,44,23,14.66,0,-,-,-,-,2,0,-
139,7th match in series,2009-2014,2,6,4,3.00,0,-,-,-,-,0,0,-
141,World Cup,2007-2019,29,672,148,25.84,1,-,-,-,-,16,0,-
142,ICC Champions Trophy,2009-2017,13,439,87,43.90,0,-,-,-,-,9,0,-
143,World Cup Qualifier,2009-2009,2,144,84*,144.00,0,-,-,-,-,1,0,-
145,tournament finals,2013-2019,3,42,33,14.00,0,-,-,-,-,2,0,-
146,tournament semi-finals,2009-2019,4,102,45*,51.00,0,-,-,-,-,1,0,-
147,tournament quarter-finals,2011-2011,1,50,50,50.00,0,-,-,-,-,0,0,-
148,preliminary matches,2006-2019,50,1642,148,38.18,3,-,-,-,-,26,0,-
