mobiles,prices,currency,new_used,web
"Xiaomi Redmi Mi A2 Lite, 64GB Dual SIM, 5.84"", 4G LTE",3888,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Xiaomi Redmi Mi A2 Lite, 32GB Dual SIM, 5.84"", 4G LTE",3333,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Xiaomi Redmi Mi A2, 128GB Dual SIM, 5.99"", 4G LTE",5777,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Xiaomi Redmi Mi A2, Dual SIM, 5.99"", 4G LTE",4499,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"HTC Desire 12 Plus, 32GB, Dual SIM, 6.0"", 4G LTE",2790,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Gionee X1, 16GB, Dual SIM, 5.0"", 4G LTE",1999,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Gionee X1s, 16GB, Dual SIM, 5.2"", 4G LTE",2399,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Samsung Galaxy J4 (J400), 32GB, Dual SIM, 5.5"", 4G LTE",2929,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Alcatel Pixi 4 Plus Power (5023F), 8GB, Dual SIM, 5.5"", 3G",1080,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Alcatel Pixi 4 6 (8050), 8GB, Dual SIM, 6.0"", 3G ",1225,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Alcatel U5 Premium (4047F), 16GB, Dual SIM, 5.0"", 3G",999,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Alcatel 1X (5059I), 16GB, Dual SIM, 5.3"", 4G LTE",1495,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Alcatel 3X (5058I), 32GB, Dual SIM, 5.7"", 4G LTE",3675,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Alcatel 3X (5058I), 16GB, Dual SIM, 5.7"", 4G LTE",2725,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"iPhone 6S Plus, With FaceTime, 5.5"" - 4G LTE",11990,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Sony XZ2 , 64GB, Dual SIM, 5.7"", 4G LTE",13499,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Sony XA2 Ultra, 64GB, Dual SIM, 6.0"", 4G LTE",6849,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Sony XA2, 32GB, Dual SIM, 5.2"", 4G LTE",5599,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Sony L2, 32GB, Dual SIM, 5.5"", 4G LTE",3599,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Nokia 1, 8GB, Dual Sim, 4.5"", 4G LTE",1220,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Nokia 6.1, 64GB, Dual Sim, 5.5"", 4G LTE",4849,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
